"Havaintoasema","Vuosi","Kuukausi","Päivä","Aika [UTC]","Keskituulen nopeus [m/s]","Tuulen suunnan keskiarvo [°]"
"Raahe Nahkiainen","2023","4","5","13:00","3.4","308"
"Raahe Nahkiainen","2023","4","5","14:00","3.4","1"
"Raahe Nahkiainen","2023","4","5","15:00","4.8","39"
"Raahe Nahkiainen","2023","4","5","16:00","5.9","41"
"Raahe Nahkiainen","2023","4","5","17:00","6.9","43"
"Raahe Nahkiainen","2023","4","5","18:00","6.9","61"
"Raahe Nahkiainen","2023","4","5","19:00","6","87"
"Raahe Nahkiainen","2023","4","5","20:00","6.6","108"
"Raahe Nahkiainen","2023","4","5","21:00","6.3","131"
"Raahe Nahkiainen","2023","4","5","22:00","6.6","143"
"Raahe Nahkiainen","2023","4","5","23:00","7.1","150"
"Raahe Nahkiainen","2023","4","6","00:00","7.5","154"
"Raahe Nahkiainen","2023","4","6","01:00","7.3","158"
"Raahe Nahkiainen","2023","4","6","02:00","6.1","154"
"Raahe Nahkiainen","2023","4","6","03:00","7.5","158"
"Raahe Nahkiainen","2023","4","6","04:00","8.1","160"
"Raahe Nahkiainen","2023","4","6","05:00","7.3","155"
"Raahe Nahkiainen","2023","4","6","06:00","6.9","145"
"Raahe Nahkiainen","2023","4","6","07:00","6","158"
"Raahe Nahkiainen","2023","4","6","08:00","5.8","166"
"Raahe Nahkiainen","2023","4","6","09:00","4.6","144"
"Raahe Nahkiainen","2023","4","6","10:00","3.4","126"
"Raahe Nahkiainen","2023","4","6","11:00","2","101"
"Raahe Nahkiainen","2023","4","6","12:00","2.9","66"
"Raahe Nahkiainen","2023","4","6","13:00","3.6","66"
"Raahe Nahkiainen","2023","4","6","14:00","3.7","61"
"Raahe Nahkiainen","2023","4","6","15:00","3","71"
"Raahe Nahkiainen","2023","4","6","16:00","3.1","102"
"Raahe Nahkiainen","2023","4","6","17:00","3.8","122"
"Raahe Nahkiainen","2023","4","6","18:00","4.9","144"
"Raahe Nahkiainen","2023","4","6","19:00","5.3","151"
"Raahe Nahkiainen","2023","4","6","20:00","6","152"
"Raahe Nahkiainen","2023","4","6","21:00","7.3","146"
"Raahe Nahkiainen","2023","4","6","22:00","7.7","148"
"Raahe Nahkiainen","2023","4","6","23:00","8.1","153"
"Raahe Nahkiainen","2023","4","7","00:00","9.6","158"
"Raahe Nahkiainen","2023","4","7","01:00","8.7","161"
"Raahe Nahkiainen","2023","4","7","02:00","8.3","156"
"Raahe Nahkiainen","2023","4","7","03:00","8.8","156"
"Raahe Nahkiainen","2023","4","7","04:00","8.3","155"
"Raahe Nahkiainen","2023","4","7","05:00","7.7","154"
"Raahe Nahkiainen","2023","4","7","06:00","8.5","152"
"Raahe Nahkiainen","2023","4","7","07:00","8.6","152"
"Raahe Nahkiainen","2023","4","7","08:00","8.1","156"
"Raahe Nahkiainen","2023","4","7","09:00","7.4","172"
"Raahe Nahkiainen","2023","4","7","10:00","4.6","195"
"Raahe Nahkiainen","2023","4","7","11:00","3.7","206"
"Raahe Nahkiainen","2023","4","7","12:00","7.4","248"
"Raahe Nahkiainen","2023","4","7","13:00","7","249"
"Raahe Nahkiainen","2023","4","7","14:00","6.8","244"
"Raahe Nahkiainen","2023","4","7","15:00","7.2","238"
"Raahe Nahkiainen","2023","4","7","16:00","10.2","244"
"Raahe Nahkiainen","2023","4","7","17:00","8.7","236"
"Raahe Nahkiainen","2023","4","7","18:00","8","238"
"Raahe Nahkiainen","2023","4","7","19:00","6.7","232"
"Raahe Nahkiainen","2023","4","7","20:00","7","235"
"Raahe Nahkiainen","2023","4","7","21:00","7.1","247"
"Raahe Nahkiainen","2023","4","7","22:00","7.7","256"
"Raahe Nahkiainen","2023","4","7","23:00","6.6","257"
"Raahe Nahkiainen","2023","4","8","00:00","4.5","232"
"Raahe Nahkiainen","2023","4","8","01:00","5.3","221"
"Raahe Nahkiainen","2023","4","8","02:00","6.8","239"
"Raahe Nahkiainen","2023","4","8","03:00","6.2","244"
"Raahe Nahkiainen","2023","4","8","04:00","5.6","217"
"Raahe Nahkiainen","2023","4","8","05:00","6.3","219"
"Raahe Nahkiainen","2023","4","8","06:00","6","219"
"Raahe Nahkiainen","2023","4","8","07:00","6","218"
"Raahe Nahkiainen","2023","4","8","08:00","5.6","221"
"Raahe Nahkiainen","2023","4","8","09:00","4.9","226"
"Raahe Nahkiainen","2023","4","8","10:00","5.3","216"
"Raahe Nahkiainen","2023","4","8","11:00","5","225"
"Raahe Nahkiainen","2023","4","8","12:00","4.9","227"
"Raahe Nahkiainen","2023","4","8","13:00","5.1","239"
"Raahe Nahkiainen","2023","4","8","14:00","4.5","238"
"Raahe Nahkiainen","2023","4","8","15:00","4.9","242"
"Raahe Nahkiainen","2023","4","8","16:00","4.8","245"
"Raahe Nahkiainen","2023","4","8","17:00","4.8","247"
"Raahe Nahkiainen","2023","4","8","18:00","4","271"
"Raahe Nahkiainen","2023","4","8","19:00","3.6","302"
"Raahe Nahkiainen","2023","4","8","20:00","1.2","304"
"Raahe Nahkiainen","2023","4","8","21:00","1","350"
"Raahe Nahkiainen","2023","4","8","22:00","2.1","360"
"Raahe Nahkiainen","2023","4","8","23:00","2.4","14"
"Raahe Nahkiainen","2023","4","9","00:00","3.4","46"
"Raahe Nahkiainen","2023","4","9","01:00","4","73"
"Raahe Nahkiainen","2023","4","9","02:00","4","88"
"Raahe Nahkiainen","2023","4","9","03:00","4.1","87"
"Raahe Nahkiainen","2023","4","9","04:00","4","56"
"Raahe Nahkiainen","2023","4","9","05:00","4.4","41"
"Raahe Nahkiainen","2023","4","9","06:00","5","35"
"Raahe Nahkiainen","2023","4","9","07:00","4.2","40"
"Raahe Nahkiainen","2023","4","9","08:00","4.7","37"
"Raahe Nahkiainen","2023","4","9","09:00","4.6","30"
"Raahe Nahkiainen","2023","4","9","10:00","5.3","28"
"Raahe Nahkiainen","2023","4","9","11:00","6.2","26"
"Raahe Nahkiainen","2023","4","9","12:00","7","23"
"Raahe Nahkiainen","2023","4","9","13:00","7.8","29"
"Raahe Nahkiainen","2023","4","9","14:00","8","29"
"Raahe Nahkiainen","2023","4","9","15:00","7.8","32"
"Raahe Nahkiainen","2023","4","9","16:00","8.2","38"
"Raahe Nahkiainen","2023","4","9","17:00","9","47"
"Raahe Nahkiainen","2023","4","9","18:00","8.2","61"
"Raahe Nahkiainen","2023","4","9","19:00","7.3","70"
"Raahe Nahkiainen","2023","4","9","20:00","7","81"
"Raahe Nahkiainen","2023","4","9","21:00","7.2","87"
"Raahe Nahkiainen","2023","4","9","22:00","6.5","97"
"Raahe Nahkiainen","2023","4","9","23:00","6.1","103"
"Raahe Nahkiainen","2023","4","10","00:00","5.6","117"
"Raahe Nahkiainen","2023","4","10","01:00","4.8","117"
"Raahe Nahkiainen","2023","4","10","02:00","4.8","116"
"Raahe Nahkiainen","2023","4","10","03:00","5.5","129"
"Raahe Nahkiainen","2023","4","10","04:00","5.4","134"
"Raahe Nahkiainen","2023","4","10","05:00","4.8","134"
"Raahe Nahkiainen","2023","4","10","06:00","4.3","138"
"Raahe Nahkiainen","2023","4","10","07:00","4.3","145"
"Raahe Nahkiainen","2023","4","10","08:00","3.9","132"
"Raahe Nahkiainen","2023","4","10","09:00","2.7","135"
"Raahe Nahkiainen","2023","4","10","10:00","0.9","84"
"Raahe Nahkiainen","2023","4","10","11:00","1.2","25"
"Raahe Nahkiainen","2023","4","10","12:00","3","21"
"Raahe Nahkiainen","2023","4","10","13:00","3.1","38"
"Raahe Nahkiainen","2023","4","10","14:00","2.7","48"
"Raahe Nahkiainen","2023","4","10","15:00","2.6","48"
"Raahe Nahkiainen","2023","4","10","16:00","2.5","62"
"Raahe Nahkiainen","2023","4","10","17:00","2.8","81"
"Raahe Nahkiainen","2023","4","10","18:00","2.1","99"
"Raahe Nahkiainen","2023","4","10","19:00","6.1","250"
"Raahe Nahkiainen","2023","4","10","20:00","6.4","247"
"Raahe Nahkiainen","2023","4","10","21:00","6.1","242"
"Raahe Nahkiainen","2023","4","10","22:00","5.4","245"
"Raahe Nahkiainen","2023","4","10","23:00","4.4","232"
"Raahe Nahkiainen","2023","4","11","00:00","5.3","231"
"Raahe Nahkiainen","2023","4","11","01:00","6.2","237"
"Raahe Nahkiainen","2023","4","11","02:00","4.8","232"
"Raahe Nahkiainen","2023","4","11","03:00","3.6","231"
"Raahe Nahkiainen","2023","4","11","04:00","3.2","225"
"Raahe Nahkiainen","2023","4","11","05:00","3.2","218"
"Raahe Nahkiainen","2023","4","11","06:00","2.9","232"
"Raahe Nahkiainen","2023","4","11","07:00","2.5","235"
"Raahe Nahkiainen","2023","4","11","08:00","1.8","246"
"Raahe Nahkiainen","2023","4","11","09:00","1.3","154"
"Raahe Nahkiainen","2023","4","11","10:00","1.4","133"
"Raahe Nahkiainen","2023","4","11","11:00","1.5","96"
"Raahe Nahkiainen","2023","4","11","12:00","4.8","61"
"Raahe Nahkiainen","2023","4","11","13:00","6","49"
"Raahe Nahkiainen","2023","4","11","14:00","5.6","43"
"Raahe Nahkiainen","2023","4","11","15:00","6.7","40"
"Raahe Nahkiainen","2023","4","11","16:00","7.1","47"
"Raahe Nahkiainen","2023","4","11","17:00","7.1","66"
"Raahe Nahkiainen","2023","4","11","18:00","5.9","72"
"Raahe Nahkiainen","2023","4","11","19:00","5.2","81"
"Raahe Nahkiainen","2023","4","11","20:00","6.9","76"
"Raahe Nahkiainen","2023","4","11","21:00","6.3","87"
"Raahe Nahkiainen","2023","4","11","22:00","6","91"
"Raahe Nahkiainen","2023","4","11","23:00","5.8","79"
"Raahe Nahkiainen","2023","4","12","00:00","6.2","75"
"Raahe Nahkiainen","2023","4","12","01:00","6.3","75"
"Raahe Nahkiainen","2023","4","12","02:00","6.4","79"
"Raahe Nahkiainen","2023","4","12","03:00","5.9","86"
"Raahe Nahkiainen","2023","4","12","04:00","6","87"
"Raahe Nahkiainen","2023","4","12","05:00","4.9","98"
"Raahe Nahkiainen","2023","4","12","06:00","4.1","90"
"Raahe Nahkiainen","2023","4","12","07:00","5.3","60"
"Raahe Nahkiainen","2023","4","12","08:00","6.3","61"
"Raahe Nahkiainen","2023","4","12","09:00","7.2","55"
"Raahe Nahkiainen","2023","4","12","10:00","7.8","59"
"Raahe Nahkiainen","2023","4","12","11:00","8.3","61"
"Raahe Nahkiainen","2023","4","12","12:00","8.5","56"
"Raahe Nahkiainen","2023","4","12","13:00","8.6","54"
"Raahe Nahkiainen","2023","4","12","14:00","8.4","56"
"Raahe Nahkiainen","2023","4","12","15:00","8.9","53"
"Raahe Nahkiainen","2023","4","12","16:00","9","54"
"Raahe Nahkiainen","2023","4","12","17:00","8.9","68"
"Raahe Nahkiainen","2023","4","12","18:00","8.3","80"
"Raahe Nahkiainen","2023","4","12","19:00","8.4","79"
"Raahe Nahkiainen","2023","4","12","20:00","10","83"
"Raahe Nahkiainen","2023","4","12","21:00","10.6","97"
"Raahe Nahkiainen","2023","4","12","22:00","10.1","101"
"Raahe Nahkiainen","2023","4","12","23:00","9.7","104"
"Raahe Nahkiainen","2023","4","13","00:00","10.1","103"
"Raahe Nahkiainen","2023","4","13","01:00","9.8","105"
"Raahe Nahkiainen","2023","4","13","02:00","9.9","106"
"Raahe Nahkiainen","2023","4","13","03:00","8.9","106"
"Raahe Nahkiainen","2023","4","13","04:00","8.6","105"
"Raahe Nahkiainen","2023","4","13","05:00","9","105"
"Raahe Nahkiainen","2023","4","13","06:00","9.2","105"
"Raahe Nahkiainen","2023","4","13","07:00","9","102"
"Raahe Nahkiainen","2023","4","13","08:00","8.2","97"
"Raahe Nahkiainen","2023","4","13","09:00","8.2","96"
"Raahe Nahkiainen","2023","4","13","10:00","8.3","91"
"Raahe Nahkiainen","2023","4","13","11:00","8.9","92"
"Raahe Nahkiainen","2023","4","13","12:00","9.5","94"
"Raahe Nahkiainen","2023","4","13","13:00","9","92"
"Raahe Nahkiainen","2023","4","13","14:00","8.9","93"
"Raahe Nahkiainen","2023","4","13","15:00","8.8","97"
"Raahe Nahkiainen","2023","4","13","16:00","8.8","96"
"Raahe Nahkiainen","2023","4","13","17:00","9.7","94"
"Raahe Nahkiainen","2023","4","13","18:00","9.1","93"
"Raahe Nahkiainen","2023","4","13","19:00","8.9","94"
"Raahe Nahkiainen","2023","4","13","20:00","8.5","98"
"Raahe Nahkiainen","2023","4","13","21:00","8.6","103"
"Raahe Nahkiainen","2023","4","13","22:00","8.8","104"
"Raahe Nahkiainen","2023","4","13","23:00","8.5","107"
"Raahe Nahkiainen","2023","4","14","00:00","7.4","118"
"Raahe Nahkiainen","2023","4","14","01:00","7.4","117"
"Raahe Nahkiainen","2023","4","14","02:00","7.1","113"
"Raahe Nahkiainen","2023","4","14","03:00","7.3","110"
"Raahe Nahkiainen","2023","4","14","04:00","6.8","110"
"Raahe Nahkiainen","2023","4","14","05:00","6.8","106"
"Raahe Nahkiainen","2023","4","14","06:00","6.9","105"
"Raahe Nahkiainen","2023","4","14","07:00","6.8","101"
"Raahe Nahkiainen","2023","4","14","08:00","6.3","92"
"Raahe Nahkiainen","2023","4","14","09:00","5","78"
"Raahe Nahkiainen","2023","4","14","10:00","5.7","92"
"Raahe Nahkiainen","2023","4","14","11:00","5.7","93"
"Raahe Nahkiainen","2023","4","14","12:00","6","90"
"Raahe Nahkiainen","2023","4","14","13:00","6.6","98"
"Raahe Nahkiainen","2023","4","14","14:00","6.6","96"
"Raahe Nahkiainen","2023","4","14","15:00","5.2","87"
"Raahe Nahkiainen","2023","4","14","16:00","6.7","95"
"Raahe Nahkiainen","2023","4","14","17:00","7","102"
"Raahe Nahkiainen","2023","4","14","18:00","8","102"
"Raahe Nahkiainen","2023","4","14","19:00","8.3","107"
"Raahe Nahkiainen","2023","4","14","20:00","7.1","120"
"Raahe Nahkiainen","2023","4","14","21:00","5.9","125"
"Raahe Nahkiainen","2023","4","14","22:00","5.5","125"
"Raahe Nahkiainen","2023","4","14","23:00","5","131"
"Raahe Nahkiainen","2023","4","15","00:00","5.4","125"
"Raahe Nahkiainen","2023","4","15","01:00","5.7","119"
"Raahe Nahkiainen","2023","4","15","02:00","5.8","134"
"Raahe Nahkiainen","2023","4","15","03:00","5.8","135"
"Raahe Nahkiainen","2023","4","15","04:00","6.1","139"
"Raahe Nahkiainen","2023","4","15","05:00","5.6","138"
"Raahe Nahkiainen","2023","4","15","06:00","5.2","132"
"Raahe Nahkiainen","2023","4","15","07:00","4.6","125"
"Raahe Nahkiainen","2023","4","15","08:00","3.5","92"
"Raahe Nahkiainen","2023","4","15","09:00","3.7","64"
"Raahe Nahkiainen","2023","4","15","10:00","4.8","58"
"Raahe Nahkiainen","2023","4","15","11:00","3.8","49"
"Raahe Nahkiainen","2023","4","15","12:00","4.7","36"
"Raahe Nahkiainen","2023","4","15","13:00","5.7","29"
"Raahe Nahkiainen","2023","4","15","14:00","7","32"
"Raahe Nahkiainen","2023","4","15","15:00","6.6","24"
"Raahe Nahkiainen","2023","4","15","16:00","7.1","19"
"Raahe Nahkiainen","2023","4","15","17:00","6.9","29"
"Raahe Nahkiainen","2023","4","15","18:00","5.4","49"
"Raahe Nahkiainen","2023","4","15","19:00","4.3","92"
"Raahe Nahkiainen","2023","4","15","20:00","6.4","113"
"Raahe Nahkiainen","2023","4","15","21:00","6","122"
"Raahe Nahkiainen","2023","4","15","22:00","5.7","128"
"Raahe Nahkiainen","2023","4","15","23:00","5.8","146"
"Raahe Nahkiainen","2023","4","16","00:00","5.3","151"
"Raahe Nahkiainen","2023","4","16","01:00","5.1","144"
"Raahe Nahkiainen","2023","4","16","02:00","4.9","150"
"Raahe Nahkiainen","2023","4","16","03:00","4.4","155"
"Raahe Nahkiainen","2023","4","16","04:00","3.6","154"
"Raahe Nahkiainen","2023","4","16","05:00","3.4","146"
"Raahe Nahkiainen","2023","4","16","06:00","3.9","147"
"Raahe Nahkiainen","2023","4","16","07:00","3.4","153"
"Raahe Nahkiainen","2023","4","16","08:00","2.6","151"
"Raahe Nahkiainen","2023","4","16","09:00","2.2","151"
"Raahe Nahkiainen","2023","4","16","10:00","1.3","139"
"Raahe Nahkiainen","2023","4","16","11:00","0.6","80"
"Raahe Nahkiainen","2023","4","16","12:00","2.5","18"
"Raahe Nahkiainen","2023","4","16","13:00","3.6","7"
"Raahe Nahkiainen","2023","4","16","14:00","3.6","20"
"Raahe Nahkiainen","2023","4","16","15:00","3.7","32"
"Raahe Nahkiainen","2023","4","16","16:00","3.9","44"
"Raahe Nahkiainen","2023","4","16","17:00","2.9","35"
"Raahe Nahkiainen","2023","4","16","18:00","2.4","19"
"Raahe Nahkiainen","2023","4","16","19:00","2.3","24"
"Raahe Nahkiainen","2023","4","16","20:00","2.6","33"
"Raahe Nahkiainen","2023","4","16","21:00","2.5","42"
"Raahe Nahkiainen","2023","4","16","22:00","3.3","62"
"Raahe Nahkiainen","2023","4","16","23:00","1.6","82"
"Raahe Nahkiainen","2023","4","17","00:00","1.3","114"
"Raahe Nahkiainen","2023","4","17","01:00","1.2","128"
"Raahe Nahkiainen","2023","4","17","02:00","1","146"
"Raahe Nahkiainen","2023","4","17","03:00","1.8","213"
"Raahe Nahkiainen","2023","4","17","04:00","2.1","244"
"Raahe Nahkiainen","2023","4","17","05:00","2.7","287"
"Raahe Nahkiainen","2023","4","17","06:00","3","300"
"Raahe Nahkiainen","2023","4","17","07:00","1.2","332"
"Raahe Nahkiainen","2023","4","17","08:00","1.1","60"
"Raahe Nahkiainen","2023","4","17","09:00","1","64"
"Raahe Nahkiainen","2023","4","17","10:00","0.5","118"
"Raahe Nahkiainen","2023","4","17","11:00","1.3","272"
"Raahe Nahkiainen","2023","4","17","12:00","3.7","311"
"Raahe Nahkiainen","2023","4","17","13:00","3","314"
"Raahe Nahkiainen","2023","4","17","14:00","2.7","303"
"Raahe Nahkiainen","2023","4","17","15:00","2.1","277"
"Raahe Nahkiainen","2023","4","17","16:00","4.1","260"
"Raahe Nahkiainen","2023","4","17","17:00","5.6","267"
"Raahe Nahkiainen","2023","4","17","18:00","5.5","279"
"Raahe Nahkiainen","2023","4","17","19:00","6.8","299"
"Raahe Nahkiainen","2023","4","17","20:00","8.6","320"
"Raahe Nahkiainen","2023","4","17","21:00","8.3","331"
"Raahe Nahkiainen","2023","4","17","22:00","7.3","347"
"Raahe Nahkiainen","2023","4","17","23:00","4.4","360"
"Raahe Nahkiainen","2023","4","18","00:00","5.9","350"
"Raahe Nahkiainen","2023","4","18","01:00","6.7","355"
"Raahe Nahkiainen","2023","4","18","02:00","7.5","359"
"Raahe Nahkiainen","2023","4","18","03:00","7.9","359"
"Raahe Nahkiainen","2023","4","18","04:00","7.8","359"
"Raahe Nahkiainen","2023","4","18","05:00","7.6","1"
"Raahe Nahkiainen","2023","4","18","06:00","7","3"
"Raahe Nahkiainen","2023","4","18","07:00","6.7","1"
"Raahe Nahkiainen","2023","4","18","08:00","6.6","357"
"Raahe Nahkiainen","2023","4","18","09:00","7.1","358"
"Raahe Nahkiainen","2023","4","18","10:00","6.5","354"
"Raahe Nahkiainen","2023","4","18","11:00","7","349"
"Raahe Nahkiainen","2023","4","18","12:00","6.7","352"
"Raahe Nahkiainen","2023","4","18","13:00","7.5","356"
"Raahe Nahkiainen","2023","4","18","14:00","7","352"
"Raahe Nahkiainen","2023","4","18","15:00","7.1","341"
"Raahe Nahkiainen","2023","4","18","16:00","7.5","336"
"Raahe Nahkiainen","2023","4","18","17:00","7","335"
"Raahe Nahkiainen","2023","4","18","18:00","6","341"
"Raahe Nahkiainen","2023","4","18","19:00","3.8","347"
"Raahe Nahkiainen","2023","4","18","20:00","1.8","124"
"Raahe Nahkiainen","2023","4","18","21:00","3.2","149"
"Raahe Nahkiainen","2023","4","18","22:00","3.2","248"
"Raahe Nahkiainen","2023","4","18","23:00","3.6","258"
"Raahe Nahkiainen","2023","4","19","00:00","4.2","263"
"Raahe Nahkiainen","2023","4","19","01:00","5.2","273"
"Raahe Nahkiainen","2023","4","19","02:00","5.8","248"
"Raahe Nahkiainen","2023","4","19","03:00","5","231"
"Raahe Nahkiainen","2023","4","19","04:00","5.3","219"
"Raahe Nahkiainen","2023","4","19","05:00","6.7","213"
"Raahe Nahkiainen","2023","4","19","06:00","7.1","209"
"Raahe Nahkiainen","2023","4","19","07:00","8","207"
"Raahe Nahkiainen","2023","4","19","08:00","8.3","209"
"Raahe Nahkiainen","2023","4","19","09:00","8.3","215"
"Raahe Nahkiainen","2023","4","19","10:00","7.7","223"
"Raahe Nahkiainen","2023","4","19","11:00","7.3","228"
"Raahe Nahkiainen","2023","4","19","12:00","8.2","230"
"Raahe Nahkiainen","2023","4","19","13:00","7.3","232"
"Raahe Nahkiainen","2023","4","19","14:00","6.5","234"
"Raahe Nahkiainen","2023","4","19","15:00","6.3","225"
"Raahe Nahkiainen","2023","4","19","16:00","6.4","220"
"Raahe Nahkiainen","2023","4","19","17:00","6.4","225"
"Raahe Nahkiainen","2023","4","19","18:00","7.4","239"
"Raahe Nahkiainen","2023","4","19","19:00","7.7","241"
"Raahe Nahkiainen","2023","4","19","20:00","6.4","225"
"Raahe Nahkiainen","2023","4","19","21:00","6.6","229"
"Raahe Nahkiainen","2023","4","19","22:00","6.1","232"
"Raahe Nahkiainen","2023","4","19","23:00","5.5","225"
"Raahe Nahkiainen","2023","4","20","00:00","5.2","241"
"Raahe Nahkiainen","2023","4","20","01:00","5.3","253"
"Raahe Nahkiainen","2023","4","20","02:00","4.6","254"
"Raahe Nahkiainen","2023","4","20","03:00","5.5","281"
"Raahe Nahkiainen","2023","4","20","04:00","6.6","287"
"Raahe Nahkiainen","2023","4","20","05:00","6.4","291"
"Raahe Nahkiainen","2023","4","20","06:00","7.2","285"
"Raahe Nahkiainen","2023","4","20","07:00","7.8","278"
"Raahe Nahkiainen","2023","4","20","08:00","7.2","278"
"Raahe Nahkiainen","2023","4","20","09:00","5.5","261"
"Raahe Nahkiainen","2023","4","20","10:00","4.3","235"
"Raahe Nahkiainen","2023","4","20","11:00","5.3","234"
"Raahe Nahkiainen","2023","4","20","12:00","6.8","229"
"Raahe Nahkiainen","2023","4","20","13:00","8.4","239"
"Raahe Nahkiainen","2023","4","20","14:00","8.8","247"
"Raahe Nahkiainen","2023","4","20","15:00","9.3","249"
"Raahe Nahkiainen","2023","4","20","16:00","8.9","250"
